customer_unique_id,recency,frequency,monetary,delay,installments,review_score,comment_title,comment_message,pop_payment_type,pop_category
92acbadf09aac30d9f6aba99cc8690fb,58,1,172.84,-15.0,5.0,3.0,0,0.0,credit_card,pet_shop
92b0705c6923fe44dd71b2b737687a7c,242,3,340.6,-23.666666666666668,8.0,5.0,0,0.0,credit_card,cama_mesa_banho
92b0d70289d949dd446b63bb63004c8f,183,1,280.68,-18.0,5.0,5.0,0,1.0,credit_card,brinquedos
92b41b6450ac0ce3868e77dbc6681830,27,1,507.17,-10.0,8.0,5.0,0,0.0,credit_card,relogios_presentes
92b7da7b9e714a1058a57d34bf048eef,135,2,1044.16,-14.0,5.0,5.0,0,0.0,credit_card,esporte_lazer
92b80c0469a342c21683275fb38ffd60,95,1,264.08,-13.0,5.0,5.0,0,1.0,credit_card,beleza_saude
92c086226aca51aacc7e48bffa05ecba,178,1,80.56,-3.0,8.0,5.0,0,0.0,credit_card,cool_stuff
92c9525f9e8ef6fea7690651e1ebb377,31,1,221.21,-12.0,8.0,4.0,0,1.0,credit_card,cama_mesa_banho
92d5129cad72cd021758c036d13662fb,115,1,155.63,-9.0,1.0,5.0,0,1.0,credit_card,cool_stuff
92d60fd2201b5330a8fc67e72845e00b,24,1,76.76,-15.0,1.0,5.0,0,0.0,boleto,esporte_lazer
92d6a6df2cf2d6e2fa89dc1d28164c98,192,1,60.64,-19.0,1.0,5.0,0,1.0,boleto,papelaria
92d8d3769e33b13903af5274f6f498d8,161,1,60.11,-6.0,6.0,3.0,0,1.0,credit_card,moveis_decoracao
92da8bc27242469f90d1131d66d562b3,30,1,75.65,-12.0,5.0,1.0,0,1.0,credit_card,beleza_saude
92dd9c8abb3cfdd902e9528cab9cc3cf,256,4,968.96,-36.0,1.0,5.0,0,0.0,boleto,esporte_lazer
92de41be8d846c05369434988e663488,112,1,75.07,-13.0,3.0,5.0,0,0.0,credit_card,market_place
92df0347ffc0f4e76c01020903d7f2d6,198,1,31.42,-15.0,2.0,5.0,0,0.0,credit_card,ferramentas_jardim
92e0b708c21b0c3cfb1a3ea8fd807529,136,1,154.47,-14.0,5.0,5.0,0,0.0,credit_card,brinquedos
92e0da7e678f9544ce9a1f6119c0fc20,201,1,62.52,-3.0,1.0,5.0,0,0.0,credit_card,relogios_presentes
92e2600b1049f75778bc8dc7aababdf8,151,1,125.78,-11.0,1.0,1.0,0,1.0,boleto,moveis_decoracao
92e7f6715b56ac7e83dc41a81e16cce9,138,1,116.16,-13.0,10.0,5.0,0,1.0,credit_card,informatica_acessorios
92ea66675d0557a6ededd9af85a9e758,83,1,119.45,-11.0,1.0,5.0,0,1.0,credit_card,beleza_saude
92ebc42647a2339f0ba0c33f84d9bdba,246,1,56.5,-43.0,5.0,5.0,0,0.0,credit_card,moveis_decoracao
92ed49c89b00a33df67afde16ad3fe02,64,2,164.0,-9.0,1.0,5.0,0,0.0,boleto,esporte_lazer
92f65b75e3c4a45c14f410b4aac4db69,87,2,244.44,-21.0,1.0,4.0,0,0.0,boleto,cds_dvds_musicais
92fb5b65fbbdfe7d8e55e53e0af5a971,126,1,1697.45,-16.0,10.0,5.0,0,0.0,credit_card,relogios_presentes
92fc4892f11581ee802e8e2fa4296433,106,3,175.55,-18.0,1.0,5.0,0,1.0,boleto,beleza_saude
92fea634eddb405535b8d251f1b0bf4e,9,1,249.05,-9.0,8.0,5.0,0,1.0,credit_card,relogios_presentes
92ff85d68a9b33eef7acc0832636f90f,134,1,101.12,-7.0,1.0,4.0,0,0.0,boleto,esporte_lazer
93027a697145bb67a134f56e9a3f0d9a,246,1,69.45,-27.0,1.0,5.0,0,1.0,boleto,consoles_games
93056b9326e069742d38238a4f6b89d9,103,1,81.11,-16.0,4.0,5.0,0,1.0,credit_card,esporte_lazer
9305ab9bd8604aee7137f000dd5ce823,18,1,121.44,-9.0,1.0,5.0,0,1.0,boleto,ferramentas_jardim
93096ff32791874cc10203c670b6c065,210,1,294.54,-10.0,1.0,4.0,0,0.0,credit_card,malas_acessorios
930a6f300d6ce2fe2e5e7b73d13642b6,26,1,116.46,-16.0,1.0,5.0,0,1.0,credit_card,automotivo
930adab3f84f2e6274636f6c93171d31,25,1,61.63,-1.0,1.0,5.0,0,1.0,debit_card,informatica_acessorios
930e9f0d9455cb3951d1b2c258dfc9bc,36,1,337.44,2.0,3.0,4.0,0,0.0,credit_card,telefonia
930ec447a7e279b4e8f482706af798f8,70,1,89.57,-17.0,4.0,4.0,0,0.0,credit_card,fashion_calcados
93128391f063554c67bf95f7d5a89d99,10,1,86.15,-14.0,1.0,5.0,0,1.0,credit_card,esporte_lazer
9314b3483fb6e50ab88ebc930d821a9c,45,1,73.34,-19.0,1.0,5.0,0,1.0,credit_card,ferramentas_jardim
9314de119b47bd8bc8aebdf47850b291,60,2,165.16,-16.0,1.0,4.0,0,0.0,boleto,utilidades_domesticas
931a169d1e15a0d9cb3dc049e5428d58,53,2,925.08,-18.0,6.0,2.0,0,1.0,credit_card,cama_mesa_banho
931eabdf0636b8fd60369a8d759917d6,143,3,10999.26,-13.0,1.0,5.0,0,0.0,boleto,informatica_acessorios
931edcd9ef8f3f345c234265a41451e0,104,1,260.54,-10.0,10.0,5.0,0,1.0,credit_card,automotivo
93208d56371dd689936327f4376cf9ce,186,1,42.42,-16.0,1.0,3.0,0,0.0,boleto,telefonia
9328041b31be172969af6b4ad2289bd7,164,1,714.5,9.0,8.0,1.0,0,0.0,credit_card,papelaria
93289d579072811f3202860b159a3c7f,180,1,40.12,-35.0,1.0,5.0,0,1.0,credit_card,sinalizacao_e_seguranca
932afa1e708222e5821dac9cd5db4cae,137,1,75.16,-12.0,3.0,5.0,0,0.0,credit_card,automotivo
93301b3d36827181311c650f0ceead5e,179,3,398.15999999999997,-13.0,1.0,5.0,0,0.0,credit_card,utilidades_domesticas
93305f788b3720a3f7c8002bf4c945e6,79,1,48.69,-20.0,1.0,5.0,0,0.0,boleto,informatica_acessorios
933104ac821e4393db5fc56e286a82ea,84,2,152.68,-9.0,1.0,5.0,0,1.0,boleto,esporte_lazer
93311e88a2a2c4fbc066fc30870f5e46,69,1,133.36,-11.0,6.0,4.0,0,1.0,credit_card,bebes
93329158de633885e924a0c207c5bd6c,238,1,132.51,-24.0,6.0,3.0,0,0.0,credit_card,beleza_saude
93360190b9375a40b65720ee99387a4a,6,2,44.1,-19.0,1.5,5.0,0,0.0,boleto,utilidades_domesticas
9336ed8ecc0d62a8da50590474e8bde1,163,4,439.28,-10.0,2.5,5.0,0,0.0,credit_card,informatica_acessorios
933c39b91054168880e0c148bb686dbe,131,1,78.19,-15.0,1.0,5.0,0,0.0,boleto,perfumaria
93400fded0b32a8d5d96e470a2e09537,12,1,60.09,-15.0,1.0,5.0,0,1.0,credit_card,utilidades_domesticas
9342b18c97a2bbf3fa9d97aceb0b6dd4,359,2,934.4,-35.0,2.0,5.0,0,0.0,credit_card,utilidades_domesticas
934413f76823331fd8c6d6d9958f0631,97,1,75.07,-26.0,7.0,5.0,0,0.0,credit_card,pet_shop
93451172a198897b74f15a1cd6f2e954,97,1,63.62,-21.0,1.0,4.0,0,1.0,credit_card,telefonia
93456039190d2a2c0cb5cc96b29bb9d5,133,1,683.95,-18.0,1.0,5.0,0,0.0,boleto,relogios_presentes
9346d13c5aebbbe578af8f9eb9215ac0,124,1,475.97,-7.0,10.0,2.0,0,1.0,credit_card,beleza_saude
934bc5960242b4b13910b02da54a6499,212,6,552.96,-9.0,6.5,4.0,0,0.0,credit_card,moveis_decoracao
934e91b0e98dbbeb3649cb1091cca051,210,1,353.53,-13.0,10.0,1.0,0,1.0,credit_card,construcao_ferramentas_construcao
934eaf954e2bb5c0787334b63576854f,202,2,83.06,-14.0,3.5,1.0,0,1.0,credit_card,bebes
9350983a7a49da2908eb02c9e685b455,188,1,35.86,-10.0,3.0,5.0,0,0.0,credit_card,utilidades_domesticas
9350c369262a51cdcf07ab29be34e8e1,13,2,304.32,2.0,1.0,5.0,0,1.0,boleto,fashion_roupa_feminina
93530b95a65ff2938d0dce7089566766,192,1,64.56,-13.0,1.0,5.0,0,0.0,credit_card,other
93586b2bc7001c6e37136d73e328b5b3,164,1,64.51,-8.0,1.0,5.0,0,0.0,credit_card,esporte_lazer
9358c97fef93e77140be3c3436eb7af7,34,2,28.17,-10.0,1.0,3.0,0,1.0,credit_card,perfumaria
9360f8de686989b5cfad8f8f6f561008,187,1,150.58,-14.0,5.0,5.0,0,1.0,credit_card,consoles_games
9362cbd9f51b9558657af21b896aa6f7,149,1,98.79,-16.0,1.0,5.0,0,0.0,credit_card,utilidades_domesticas
9363e2b5b41aac1a5f31741dd9292123,80,1,141.92,-15.0,1.0,5.0,0,0.0,boleto,informatica_acessorios
9365618b572abac7939f34b92a929b52,46,1,57.09,-14.0,3.0,5.0,0,1.0,credit_card,moveis_decoracao
9366f99955dd87083cb71ea840164cb1,125,2,187.12,-20.0,1.0,5.0,0,0.0,credit_card,telefonia
93703e703e163c46a2382d695551a962,186,1,42.46,-14.0,1.0,5.0,0,0.0,boleto,informatica_acessorios
93711751406953c5f6906161ac61e41e,4,1,106.29,-17.0,1.0,5.0,0,0.0,boleto,moveis_decoracao
93713297a822d16c40484eaa0d35c300,181,1,270.62,-16.0,3.0,4.0,0,0.0,credit_card,cama_mesa_banho
9373c4131995bfc178fd3107e618c0e3,186,1,265.95,-8.0,4.0,5.0,0,1.0,credit_card,casa_conforto
9376735196d597e46dbd48e03dae1a78,85,1,105.28,-12.0,5.0,5.0,0,0.0,credit_card,cama_mesa_banho
9377b864e58027ffbdebe52b74277700,89,1,921.05,-13.0,8.0,1.0,0,1.0,credit_card,relogios_presentes
9379341fe9970e4e730fd4de16b0b9eb,26,1,97.86,-6.0,1.0,5.0,0,0.0,credit_card,esporte_lazer
937a6d7a4fc9c98525b2300802aceeb3,111,1,354.08,-18.0,1.0,5.0,0,0.0,boleto,brinquedos
937c0e5ed5ad1aff057e91d1803bb9d0,179,1,33.51,-15.0,3.0,5.0,0,1.0,credit_card,telefonia
937f16b584dd395ce455ef468322b27f,25,1,61.44,-7.0,1.0,5.0,0,0.0,credit_card,esporte_lazer
938542df81faf94ca5feb6802c98f130,55,1,235.9,-13.0,10.0,2.0,0,0.0,credit_card,esporte_lazer
9386c5230e8c655e2fe9ab0844775fc1,207,1,232.15,-14.0,7.0,4.0,0,1.0,credit_card,cama_mesa_banho
938ab7f17abf648aa2a56779c6df3cc9,193,1,32.51,-14.0,1.0,5.0,0,0.0,credit_card,instrumentos_musicais
938c00fbef88cee0870e41b55870a9ce,197,1,283.15,-10.0,5.0,1.0,0,1.0,credit_card,moveis_escritorio
9391e677f4cd399e3b64c19aa6bd5a41,79,1,93.58,-10.0,9.0,5.0,0,0.0,credit_card,other
939282f1798e88ce7d96c7823df732e7,47,1,57.48,-10.0,1.0,5.0,0,0.0,boleto,consoles_games
9394f9f2e04e9d3316d930eb8f49f7cd,250,1,103.91,-32.0,4.0,5.0,0,0.0,credit_card,beleza_saude
939fb305824c6e11ffad60eb8182c3dd,201,1,39.96,-11.0,1.0,5.0,0,1.0,credit_card,relogios_presentes
93a06564406b8c6cab5af6de487a31df,93,1,77.57,-11.0,3.0,5.0,0,0.0,credit_card,ferramentas_jardim
93a2e255c498ea71d7a63bd3f06abc01,38,1,65.71,-14.0,2.0,4.0,0,0.0,credit_card,perfumaria
93a5ea38aa18766f18d2c3cb70035e81,34,1,25.0,-14.0,1.0,4.0,0,0.0,credit_card,esporte_lazer
93a842d6ab8fb82ada2ed64c31a6b61c,86,1,236.29,-16.0,1.0,3.0,0,1.0,boleto,cama_mesa_banho
93a88de83f293c637d8b8a366a22b9f1,74,1,204.98,-20.0,1.0,1.0,0,1.0,credit_card,informatica_acessorios
93aa7718a73f8be46d41f26c02abaff3,151,1,371.89,-24.0,10.0,5.0,0,0.0,credit_card,beleza_saude
93ae88cf69a9eee3b3c3ff151ef5398b,132,1,37.0,-12.0,1.0,4.0,0,0.0,credit_card,telefonia
93aff4c7cdedbd2aa4315a3abde11244,96,1,27.09,-8.0,2.0,4.0,0,0.0,credit_card,telefonia
93b2891e6c250ac6560958b7ebb273fe,138,1,202.54,-11.0,4.0,5.0,0,0.0,credit_card,moveis_escritorio
93b298f93c123a14108dd43838ccbc8c,181,1,161.42,3.0,3.0,5.0,0,1.0,credit_card,moveis_escritorio
93b305948f8ecf70d2248fb41e0bce89,13,1,125.53,-4.0,6.0,5.0,0,1.0,credit_card,cama_mesa_banho
93b4c8bdafa9877757c77b519415d274,156,2,146.08,-14.0,1.0,1.0,0,1.0,boleto,informatica_acessorios
93b8a802bf6ff92bdc48e8f9d4dbc293,105,2,1629.92,-6.0,3.0,5.0,0,0.0,credit_card,esporte_lazer
93b9901534ce68e10dc98174db711008,24,1,127.6,-15.0,1.0,4.0,0,1.0,credit_card,cool_stuff
93bb9244111f8a098b0727e70f0b8b35,186,1,317.16,-26.0,1.0,5.0,0,1.0,boleto,fashion_bolsas_e_acessorios
93bdcb31690862c4a8659799b455aef2,118,2,38.550000000000004,-13.0,1.0,5.0,0,0.0,credit_card,esporte_lazer
93bf5d4e752358fa9ea738ebf793cb79,132,1,24.09,-15.0,2.0,4.0,0,0.0,credit_card,informatica_acessorios
93bf7b89c7c76b368a61b9d0b2c721b7,135,1,189.41,-11.0,9.0,5.0,0,1.0,credit_card,malas_acessorios
93c76e601efbc53b7ae648755b775566,166,1,37.78,-15.0,3.0,5.0,0,0.0,credit_card,ferramentas_jardim
93ca12e4de81b372d261af20ef832fa4,179,1,177.16,-14.0,3.0,3.0,0,1.0,credit_card,moveis_escritorio
93ce42779f1b4ef4a6329e31960d3d5a,198,1,177.76,-1.0,10.0,3.0,0,0.0,credit_card,esporte_lazer
93d8aba57ba1b1a343333f89358fa60f,168,2,47.46,-19.0,1.5,3.0,0,0.0,credit_card,cama_mesa_banho
93d934c3a86cf8a7e0e7631fd80f9ce9,246,1,71.02,-31.0,1.0,5.0,0,0.0,boleto,esporte_lazer
93d9e516a351a7747fc9830ae9525062,55,1,66.69,-13.0,1.0,1.0,0,0.0,boleto,fashion_roupa_infanto_juvenil
93dabd0fb48bfbc6e14aca0432ed0717,64,2,124.02,-24.5,2.0,5.0,0,1.0,credit_card,moveis_decoracao
93dbd712e976844f51218d25af826776,158,1,49.42,3.0,4.0,1.0,0,1.0,credit_card,telefonia
93dc2a2ebc72f2b7205be0c130cf1fa3,177,1,915.9,-16.0,1.0,5.0,0,1.0,boleto,eletroportateis
93dc7a5d5dca34e5f276857be0e74a15,54,1,326.09,-10.0,1.0,4.0,0,1.0,boleto,utilidades_domesticas
93e2f0058eaec3d5ec8ac7788e7580ea,1,1,79.33,-17.0,3.0,3.0,0,0.0,credit_card,brinquedos
93e6766a936c1c64bd4bc1fbab0b3db8,45,2,71.36,-12.0,1.0,4.0,0,0.0,boleto,esporte_lazer
93ea15b9ed1828b3ef8f6c917f143709,203,1,49.84,-21.0,1.0,4.0,0,0.0,credit_card,telefonia
93ea5fbfe27b3fb34c4d1da67207f727,68,1,118.41,-3.0,1.0,5.0,0,0.0,boleto,informatica_acessorios
93ed83850b569c655375e8a8433a17d8,99,1,65.81,-14.0,6.0,5.0,0,1.0,credit_card,moveis_decoracao
93f420e37d92cd7518e2b6c5db4cd95c,7,1,123.36,-4.0,1.0,4.0,0,1.0,boleto,moveis_escritorio
93fc0adb343c8db5e0310f04859e7e82,24,1,169.51,-20.0,2.0,5.0,0,1.0,credit_card,bebes
93fd4374ecb9d8db4fb5003f4536df43,131,1,494.55,-22.0,10.0,4.0,0,1.0,credit_card,ferramentas_jardim
93fddf79f18ee3d70973e4fc05f20555,135,2,234.4,-5.0,10.0,4.0,0,0.0,credit_card,esporte_lazer
93ff1fe457e3f7401765b02a1d2b7758,159,1,147.07,-12.0,1.0,5.0,0,1.0,boleto,malas_acessorios
940220c039a36e97a4878259c02325ac,100,1,55.1,5.0,1.0,5.0,0,0.0,boleto,beleza_saude
9405bac2dd4fb1e31253f5c7f2711f42,21,1,129.98,-9.0,1.0,5.0,0,0.0,boleto,brinquedos
94061aba34326e2ea2b15ba612e89e15,139,1,152.33,-7.0,1.0,5.0,0,1.0,credit_card,livros_interesse_geral
940744273e01c305dca20074f672f57b,40,1,31.75,-12.0,2.0,5.0,0,0.0,credit_card,consoles_games
940a6d4dabbb99c70905981432242887,87,1,72.05,-14.0,2.0,5.0,0,0.0,credit_card,perfumaria
940aac34d4cc9e76c04cb2df90d0a957,2,1,574.7,-14.0,5.0,5.0,0,1.0,credit_card,utilidades_domesticas
940b5d5aac34067485a393d6c465d974,24,1,60.09,18.0,1.0,4.0,0,0.0,boleto,esporte_lazer
9410c05c403cf6b73c071fa50c8ae641,103,1,1938.74,-23.0,1.0,5.0,0,1.0,boleto,eletroportateis
941548baaac3de169e6f48d75a576abb,189,1,60.42,-15.0,1.0,5.0,0,1.0,voucher,moveis_decoracao
94167fb69e0fff5cbd22cae95133ae88,4,1,73.34,-15.0,2.0,3.0,0,0.0,credit_card,ferramentas_jardim
9418bd513ccc472862c406d4427910f6,58,1,23.72,-13.0,1.0,5.0,0,1.0,credit_card,informatica_acessorios
941a6461924e1b62b1dcb2d2b6a2ff18,64,1,220.04,-11.0,4.0,5.0,0,1.0,credit_card,cama_mesa_banho
941dfe8e33d8bb3e80b9dc51e3f6b81a,23,2,131.34,-9.0,2.0,4.0,0,0.0,credit_card,moveis_decoracao
941f0c3842a0dd4a291b7eee3b535f34,40,1,709.59,-15.0,10.0,5.0,0,0.0,credit_card,pet_shop
9425021562b755b18f7ce2f259c2d628,34,1,104.48,-15.0,2.0,4.0,0,0.0,credit_card,brinquedos
942626a5922c8e92c1f03d0499b75f12,57,1,67.49,-10.0,6.0,4.0,0,1.0,credit_card,cama_mesa_banho
9426e18d6a769d72a66f2e6299a03d8b,157,1,547.98,-12.0,2.0,5.0,0,0.0,credit_card,eletronicos
942830bc527cd27e13dbd6e9c37f73c1,108,1,204.34,-12.0,1.0,5.0,0,0.0,debit_card,brinquedos
942d60a6cd4807e14c25c6917c421d37,15,2,145.4,-11.0,1.0,4.0,0,1.0,boleto,fashion_bolsas_e_acessorios
943014d0a84484b3ea4c50eae4525418,27,1,33.84,-17.0,3.0,5.0,0,0.0,credit_card,telefonia
943122196559e5670da3a9ec039a9005,24,1,60.1,-33.0,2.0,4.0,0,0.0,credit_card,esporte_lazer
94351981264fa8d95e3454b12899ffe6,191,1,38.42,0.0,3.0,4.0,0,1.0,credit_card,informatica_acessorios
9436f74aec21544064bec94e46ebc944,69,1,94.21,-15.0,1.0,5.0,0,0.0,boleto,fashion_bolsas_e_acessorios
94374f520fa9fe75d477ecf113cae041,122,1,45.09,-16.0,4.0,5.0,0,0.0,credit_card,ferramentas_jardim
943f3891fc375513452b7c2afb3a8f67,143,1,48.0,-6.0,2.0,4.0,0,1.0,credit_card,fashion_calcados
9443e049e8b34caab5bca4063265ebd5,226,1,60.96,-23.0,1.0,5.0,0,0.0,credit_card,bebes
94455e746448ebe1bd292caa179c16ef,178,1,233.66,-22.0,1.0,5.0,0,1.0,boleto,malas_acessorios
9445e4dd2324226ebcb8a09243046a76,239,1,34.42,-32.0,1.0,3.0,0,0.0,credit_card,esporte_lazer
9449a18f38a903c92c31b474162fdfd6,150,3,235.3,2.0,1.3333333333333333,1.0,0,1.0,voucher,cool_stuff
944a97c55930ffabe9e4d166b4bc3248,186,2,316.56,-13.0,1.0,5.0,0,1.0,credit_card,alimentos
944fa7afac50038ff517064934e39bb4,138,1,77.57,-50.0,2.0,5.0,0,0.0,credit_card,moveis_decoracao
945041c387344cf82a668dd2076dd072,149,1,66.56,-16.0,6.0,5.0,0,0.0,credit_card,beleza_saude
945448926041de7239b918ca3b24f0e7,125,1,61.0,-15.0,2.0,5.0,0,0.0,credit_card,esporte_lazer
9454d2cbe5e471d051a3e90f7342e637,135,1,56.78,-12.0,1.0,3.0,0,0.0,credit_card,fashion_bolsas_e_acessorios
9456abbf384bd4fe0b023bb0f1ddb449,4,1,89.17,-23.0,4.0,4.0,0,0.0,credit_card,esporte_lazer
9458812dde49284a31993430471bad36,168,2,851.32,-14.0,2.0,5.0,0,1.0,credit_card,utilidades_domesticas
9459c6a0c2fac25ee571ab4d9f18757b,92,1,70.27,-13.0,2.0,5.0,0,0.0,credit_card,esporte_lazer
945a84ba06ba29d8c8dbbf85293cbff3,68,1,162.15,-7.0,3.0,5.0,0,0.0,credit_card,utilidades_domesticas
945c2dc6c49b29e7329378181832ff93,219,1,131.35,25.0,5.0,1.0,0,1.0,credit_card,beleza_saude
945c403839ee7aa8492255fb1e2fb6be,200,1,31.86,-18.0,1.0,1.0,0,1.0,credit_card,informatica_acessorios
945cd1869f42eca5d04a7242ef89d0cc,108,1,326.62,-12.0,2.0,4.0,0,1.0,credit_card,moveis_escritorio
945ed8a625d351267099b17f21a83aea,2,1,137.2,8.0,5.0,1.0,0,1.0,credit_card,bebes
945f409f3002511d41158d154c17b45e,164,1,76.84,-7.0,1.0,5.0,0,0.0,credit_card,bebes
94600bfc9b8ac043b9c7670369e670a0,211,1,154.61,-14.0,8.0,5.0,0,0.0,credit_card,cama_mesa_banho
9462683bd131411e80be562b2e028674,80,1,53.09,-10.0,1.0,5.0,0,1.0,boleto,eletronicos
9468d5f47f7860aa11cc73deda96af0a,22,1,160.79,-6.0,1.0,5.0,0,0.0,boleto,moveis_sala
946cf33fc1bb3e94647ac24fae81e0e7,12,3,652.86,-15.0,1.0,1.0,0,1.0,voucher,esporte_lazer
946fdbb75be87b7254ba5f8a9e3704e4,51,1,263.15,-15.0,9.0,5.0,0,0.0,credit_card,relogios_presentes
94742cd1fbac9146be7e2a139b63e13c,71,1,62.92,-16.0,1.0,2.0,0,1.0,boleto,informatica_acessorios
9476d63d5d33e182ed23f661fda9214b,250,1,39.42,-27.0,1.0,4.0,0,0.0,boleto,fashion_bolsas_e_acessorios
94774e4cc3e0d1e721e1487eb544f61a,29,1,184.53,-9.0,9.0,3.0,0,0.0,credit_card,brinquedos
94799536464c7e4831d318c5aa3d46bd,90,1,26.77,-8.0,1.0,5.0,0,0.0,debit_card,beleza_saude
9479e9ef94dff59abd7b0e27e7130c67,208,1,23.42,-14.0,1.0,5.0,0,0.0,boleto,perfumaria
947a5da60e834a0492f55ad6e139a9d3,12,1,46.75,-10.0,1.0,5.0,0,0.0,boleto,informatica_acessorios
947c249c7f31f3eae2bd05454e1b2040,141,4,911.35,-13.75,5.0,1.75,0,1.0,credit_card,moveis_decoracao
947dec5b28d981b1870d83196837d588,120,1,46.1,-13.0,2.0,5.0,0,0.0,credit_card,fashion_bolsas_e_acessorios
947e93a9bb28256adebe49f78cff07ad,122,3,195.0,-15.0,1.0,5.0,0,0.0,credit_card,esporte_lazer
947f4be753eafffc31e2dbbafc03f34c,130,1,115.9,-27.0,10.0,5.0,0,1.0,credit_card,beleza_saude
94817b86ce5a7290974cb59b0780f4ff,31,1,33.85,-12.0,1.0,2.0,0,0.0,credit_card,papelaria
94837a8c3cb6e4f464af8394c3c5483c,57,1,122.17,-10.0,3.0,4.0,0,0.0,credit_card,informatica_acessorios
9483e870f9ced5c9619fce93ab9c3293,46,1,76.08,-14.0,1.0,5.0,0,0.0,boleto,esporte_lazer
94855d95a7421bcdae0e93a17e800945,158,1,60.42,-13.0,1.0,5.0,0,0.0,credit_card,moveis_decoracao
948811741e27959d52d6eeb7c847c107,27,1,72.36,-8.0,2.0,5.0,0,0.0,credit_card,beleza_saude
948b476ec7d3987c7ea64a0e6c6617a4,114,1,298.65,-10.0,8.0,5.0,0,0.0,credit_card,perfumaria
948e6eb8ffab76ddf59f726c522ffe06,0,2,310.28,-16.0,3.0,4.0,0,0.0,credit_card,ferramentas_jardim
94956e015b2e2e0988138182807a3204,107,1,196.92,-10.0,9.0,5.0,0,0.0,credit_card,ferramentas_jardim
949828097eebaa6b76aaac1fd75708cd,121,2,516.88,-15.0,1.0,5.0,0,0.0,boleto,ferramentas_jardim
94984fc72776201f3c1326594a5c538e,32,1,67.6,-14.0,2.0,5.0,0,0.0,credit_card,bebes
9498c849dc489de3c96fcc3ab9933ecd,44,1,135.49,-19.0,2.0,4.0,0,1.0,credit_card,beleza_saude
949921a7831eb8901f75baf57d1853bf,128,1,138.15,-5.0,3.0,5.0,0,0.0,credit_card,pc_gamer
949d6ca827b567dda575b11359eee6b9,97,1,242.03,-13.0,1.0,5.0,0,1.0,boleto,cama_mesa_banho
94a19681bf6faa3c6ce3e2df1c2d97cb,6,14,201.72,-14.642857142857142,1.0,4.5,0,0.0,voucher,bebes
94a6a8ead5c42ee8c5e111f8e4aa5b78,121,1,123.01,-14.0,4.0,4.0,0,0.0,credit_card,utilidades_domesticas
94a6b294526f452da659670937623db1,164,2,252.89,-25.0,5.5,3.0,0,1.0,credit_card,casa_conforto
94a7d8dd8574c1a65dc006d2865d90a2,22,1,64.18,-15.0,2.0,5.0,0,1.0,credit_card,utilidades_domesticas
94a9b38bde4ef7222a020881d83ef10f,75,1,96.71,-13.0,2.0,5.0,0,0.0,credit_card,other
94a9befc1bfdb4653e8afb91a8c79955,74,2,40.849999999999994,-14.0,1.0,5.0,0,1.0,credit_card,relogios_presentes
94ab7b79166b804ee2c4d59e16eb3b8f,230,1,75.73,-13.0,2.0,4.0,0,0.0,credit_card,malas_acessorios
94b11d37cd61cb2994a194d11f89682b,214,1,195.42,-16.0,10.0,5.0,0,1.0,credit_card,bebes
94b27f5cb0276a9d149375e24de840d2,36,2,186.39999999999998,-15.0,3.0,2.0,0,1.0,credit_card,cama_mesa_banho
94b72e6821934cf7dbc0621dec75ddea,51,1,116.94,-15.0,1.0,5.0,0,1.0,boleto,papelaria
94b731a41867b47c3856e324840c4c99,34,1,22.33,-10.0,2.0,5.0,0,1.0,credit_card,cool_stuff
94b7e216737623dc935a685037d1eb21,60,1,63.27,-15.0,3.0,5.0,0,1.0,credit_card,esporte_lazer
94ba28dc43c39def8999885a3672a0d7,154,1,67.96,-24.0,3.0,5.0,0,0.0,credit_card,beleza_saude
94bbded6a4ac8a3dd9887f99861bf608,43,1,1877.84,-14.0,1.0,5.0,0,0.0,boleto,ferramentas_jardim
94bf13c9cc84e871b35b9fbef57305d9,86,1,68.02,-11.0,2.0,3.0,0,0.0,credit_card,utilidades_domesticas
94bfb520c0cb6ffd9f36aa7b75f0efe1,38,6,5875.56,-11.0,1.0,4.0,0,0.0,boleto,informatica_acessorios
94c0771ebaeaa71de6392e2f1e6e4328,62,1,112.6,-13.0,1.0,4.0,0,0.0,credit_card,relogios_presentes
94c1c602b16a9fdfbc154ef63cfa50f9,177,5,12834.5,-13.0,1.0,2.0,0,0.0,boleto,telefonia_fixa
94c8b4de468c39e3e5f5ceb05345b166,63,1,441.21,2.0,10.0,1.0,0,1.0,credit_card,instrumentos_musicais
94c8edbcec870fc9bcd10b69a1a0eec7,204,1,90.2,-15.0,1.0,2.0,0,0.0,boleto,papelaria
94cba4bdea67266e8e1ab9ee3520a077,60,1,100.62,-14.0,1.0,5.0,0,0.0,credit_card,brinquedos
94cda9f737e0360d53ad8191af1ec1a5,37,2,180.0,-14.0,3.0,5.0,0,1.0,credit_card,informatica_acessorios
94ce448a2910cd6918dd4389fa88ddf9,25,1,71.14,-14.0,1.0,5.0,0,0.0,boleto,perfumaria
94d89dc1937bd746551407308931c7cd,220,1,80.77,-18.0,8.0,5.0,0,1.0,credit_card,fashion_bolsas_e_acessorios
94dd49b40685c47677d891ba82313620,153,1,181.55,-21.0,10.0,1.0,0,0.0,credit_card,moveis_escritorio
94de040f16142c2f5f6e399d3a3543e0,108,1,1046.56,-11.0,10.0,5.0,0,0.0,credit_card,esporte_lazer
